1	-5.923448846974566
2	-14.796203460264454
3	2.1911454469855833
4	-2.1700458936016034
5	-47.802323451560824
6	-4.606176799210687
7	-23.299834106456252
8	2.1263848380358112
9	-14.446428268087647
10	-32.6063731399598
11	-11.913586608732945
12	-11.55625980012643
13	-3.6288592957729477
14	-8.574927685147774
15	-15.667371935609133
16	8.746552415069164
17	-7.646957142716756
18	-37.21697230314778
19	-18.15336111804341
20	-18.16661710217839
21	-13.371483440465987
22	-13.549099726253617
23	-11.316614791368732
24	8.860038763327957
25	8.660648978033642
26	-26.49456922535734
27	22.19892303945323
28	-12.24011883437463
29	-4.142871935201082
30	4.058356848546939
31	-6.569382277176082
32	-19.87890960873256
33	-2.4750376513486287
34	-23.826409240449642
35	-17.52979643420539
36	-23.188585563184745
37	-11.865849304635992
38	-23.42571499326569
39	-35.343719745492294
40	-15.304232542130745
41	10.691353243791234
42	-15.071514198046698
43	-15.557251770202878
44	-5.9897372156432045
45	-25.557531669614058
46	-7.939588263710547
47	3.3159228365385616
48	-22.947512512984602
49	-4.957568103577248
50	-17.895893569522613
51	4.405385130285673
52	-27.990650542718576
53	-25.860172317953555
54	-25.102605865486836
55	-30.776340112877207
56	-30.825789827178028
57	-28.97027599407749
58	-31.14266399758717
59	-22.594112580285447
60	-31.445490596195683
61	-19.195950101806375
62	-21.562405353753853
63	-20.242934038853296
64	-17.58119985480004
65	-16.799445016667114
66	-17.093590026482687
67	-16.783953853274777
68	-18.377128782353378
69	-19.289439140940704
70	-17.135555014249572
71	-19.22792780824329
72	-19.369822201204038
73	-19.13024270606143
74	-21.912746005304978
75	-18.802463569217803
76	-19.60228405428897
77	-21.075901458395567
78	-21.216618584958976
79	-16.927294688190358
80	-21.239143136598894
81	-20.028489271068597
82	2.8937113132096393
83	-2.970244063778516
84	-2.5949754901157505
85	-19.379419864095656
86	-22.94699923835137
87	-15.6847876502327
88	-35.110738807750934
89	-16.47990908675451
90	-19.058524747599314
91	-21.46899201964814
92	-19.898234745739643
93	-21.470142041085044
94	-21.63189186011394
95	-19.08287519493773
96	-23.2125806004271
97	-25.077837988080542
98	-34.149777926756954
99	-43.6192537913885
100	-32.500547397563274
101	-47.5901920125354
102	-20.172537783089158
103	-29.17982103796942
104	-33.65244279930364
105	-32.51436508619662
106	-30.465257237933464
107	-30.98618450460973
108	-30.219287680085262
109	-33.836052114520754
110	-34.172082765034766
111	-42.479020195838565
112	-36.310179729480325
113	-27.8261947410482
114	-20.290977392747422
115	-20.650780629651397
116	-35.56843387071747
117	-61.692882023180246
118	-20.004945615923464
119	-17.969228705576707
120	-16.648336718029466
121	-32.14691573286825
122	-25.049460801886745
123	-33.477798175806505
124	-26.171643075192833
125	-31.606976779982755
126	-15.206030331027243
127	-14.049702991542535
128	-21.91316797769485
129	-22.885515144695916
130	-17.930619764278454
131	-36.37626996677842
132	-22.795875997156102
133	-12.57252704610187
134	-17.885987625670708
135	-40.416448643075256
136	-48.262719766670656
137	-19.19323531977985
138	-8.783601459102321
139	-93.30782660208394
140	-26.420424280663646
141	-41.68143389346675
142	-40.43479282598926
143	-29.791235695017146
144	-40.1945663937321
145	-18.891107992592403
146	-54.53038095352781
147	-51.21727406007693
148	-28.25289300512879
149	-45.28427553341578
150	-26.201780309154273
151	-34.4978034257775
152	-28.685579341596565
153	-32.66375241445958
154	-27.094913010845296
155	-29.19626411798597
156	-37.70876295062412
157	-13.612452168894837
158	-22.80830050558268
159	-17.739327509573098
160	-11.478410134468593
161	-3.493668979807296
162	-1.7808744384179178
163	-8.633682436239257
164	-4.502382279838894
165	22.729881027721497
166	19.996134287621363
167	2.499398784190955
168	18.189979890601993
169	32.7426705841641
170	14.380154123176812
171	-7.8789840372472675
172	-12.916205327609598
173	-10.413698947646234
174	-19.77262894606767
175	-32.54645369477933
176	-32.04185485400125
177	-13.870096394902163
178	-42.40297189148834
179	-8.390483376345472
180	-2.3803565938007374
181	-30.63448097482268
182	38.176090900388694
183	66.15889758466479
184	17.81640584139376
185	8.859922236814914
186	-37.06597187105007
187	22.01851880238885
188	1.2071114817872015
189	-4.329971232483931
190	14.769667246855256
191	26.163877511161626
192	-7.896685887680434
193	18.0448379226725
194	15.742670111644255
195	0.5738952952905301
196	3.769224475403348
197	-24.846027754760765
198	10.692043957500495
199	3.3505852656448454
200	56.28304687143578
201	38.29318071189067
202	9.519704953377179
203	36.437374211311095
204	-12.554581395029516
205	48.83015603467229
206	40.03429831841342
207	9.546234310621756
208	19.5921059555034
209	109.15067809302624
210	27.841326040559537
211	25.665155842021324
212	36.40164587901379
213	34.91053688174943
214	26.68522823317751
215	20.529384365240343
216	86.87519315687182
217	39.056254376198794
218	31.526056261700695
219	39.859332296696834
220	43.08150570528247
221	54.41937976410698
222	52.11271685297059
223	40.5888182692499
224	63.7817403636543
225	51.641743941494624
226	6.04306905097685
227	-7.508122528062666
228	50.99355453389256
229	21.974699815851345
230	-6.838745886967047
231	-31.888591144146208
232	-54.73392186711466
233	110.96193846682624
234	-1.7725029848691847
235	46.73766675089489
236	104.95950860614789
237	41.40151797051679
238	30.11377874683526
239	32.23978062711774
240	47.21350773649358
241	31.831659842190177
242	83.83053334040976
243	78.97153421044922
244	-9.101033899065705
245	72.34516198025409
246	45.33752615464367
247	126.84766783761194
248	97.09427219196567
249	3.4994851276128536
250	49.757429810386036
251	111.09034106160682
252	63.24555999234529
253	56.284441674410466
254	18.485570053067434
255	64.89757341954898
256	40.524406164390875
257	-31.110187042586674
258	168.21824300718296
259	133.19975425986192
260	55.75224323353192
261	45.31123551051991
262	43.63852888342025
263	62.80981716233977
264	34.133244594681656
265	129.80115300565677
266	39.248895297034565
267	25.503977522660893
268	84.13696949741853
269	38.179301318259135
270	124.43376844084398
271	27.882233628870846
272	64.2984634450868
273	76.0008564729158
274	114.26656048802802
275	35.00417566035609
276	72.40657155470129
277	135.8199118760484
278	79.71182227735159
279	143.27117239249552
280	5.854978856727467
281	139.9340599565981
282	122.70725179483769
283	29.922031424745676
284	20.191828991287917
285	5.617484670025501
286	112.15450245677413
287	23.43920301083607
288	83.24816276861908
289	83.27529150592747
290	111.48301387333315
291	-14.251920839303482
292	94.76679582240608
293	171.70723539462753
294	34.485556463965445
295	119.6557618281978
296	274.40978437010494
297	269.28666904043007
298	49.57849100879476
299	278.265891301871
300	192.75293113943968
301	155.55101233521546
302	128.3145533865114
303	134.81544375280268
304	119.41692313762563
305	67.22444666829226
306	40.24833310936094
307	241.58093615091798
308	149.25267519296173
309	164.21247624597552
310	200.1534650634812
311	154.3427543935967
312	17.83740479742062
313	189.49603999717806
314	43.08603885665044
315	188.21426829635718
316	3.4579036454147136
317	21.445856871338638
318	0.5883291858280053
319	207.8030721432176
320	-44.008772905263015
321	220.81270724497418
322	2.7475715952968116
323	20.837160137185855
324	-19.206278534841555
325	39.143814317861754
326	119.81344762577247
327	12.565070674703925
328	117.65650600084342
329	102.46231741316836
330	106.13792765155631
331	154.08976423368816
332	29.11197715522222
333	58.70568233689418
334	166.00670503786404
335	70.42328484218254
336	172.24807626728543
337	243.82033808014145
338	237.62314572580098
339	131.92549962236947
340	22.882245800671768
341	200.51401170009305
342	220.7474288369282
343	154.17470554205397
344	119.37643909398284
345	67.56521727454333
346	216.28736300350693
347	116.84718452837882
348	155.83314342392984
349	315.12554915596155
350	291.26783501530286
351	339.75526975680475
352	269.55703732710896
353	284.2109268214444
354	273.39555777058047
355	248.02043979790545
356	75.01034486138882
357	239.34630449074086
358	316.53551349825636
359	274.3409415443767
360	253.24528707664302
361	128.10618472257525
362	254.43071805879555
363	174.25137347151252
364	219.45765081653732
365	136.5741872928651
366	190.22471703933022
367	177.07008101254587
368	184.78187400071855
369	217.95304444458637
370	259.99880748137235
371	254.59585938938216
372	259.7743933713398
373	297.7692911768305
374	271.3312031558744
375	240.7982823707384
376	317.68968969437117
377	196.09621825556675
378	324.8556228716281
379	278.01083944422294
380	214.1375056832481
381	244.29838544851734
382	320.06646349284233
383	268.6910789665474
384	213.80466203260505
385	241.98933199446384
386	221.56476151782408
387	236.11474315998058
388	228.9698559789244
389	314.1567042530036
390	292.5362799876454
391	266.90443846590534
392	289.7939459607187
393	238.8377460568858
394	29.29514209621425
395	273.2840400995975
396	267.0224969963583
397	275.59376247743785
398	282.6955424795875
399	365.7971969251061
400	268.12196923461727
401	312.20368372154445
402	304.9900525512747
403	247.34648512101592
404	60.16840603170694
405	87.91051741950972
406	353.24442642357343
407	260.8044672416397
408	263.0623493853008
409	254.56417828538065
410	313.85061277613437
411	338.28674303166656
412	332.48717723698906
413	302.56072149688725
414	286.59248641803475
415	285.9476900285204
416	128.46361662203023
417	284.7550073768557
418	377.97883188404876
419	345.88298949092115
420	320.21590613890396
421	251.967850046569
422	223.04403107697303
423	326.6239462537475
424	268.7804633603578
425	48.99336777540566
426	184.51877431218205
427	272.9682704177791
428	289.8848392920643
429	137.17399616429435
430	304.0463417647915
431	93.73092114258779
432	284.59908832052093
433	297.3223200117839
434	59.327505377680026
435	273.8732683156112
436	317.83855655597995
437	254.18251272496937
438	76.7270695236224
439	269.17799297393026
440	272.2341091320279
441	282.3115021414938
442	293.6147592339818
443	287.70909778181436
444	295.1860651825624
445	283.6366363969586
446	282.3862929455443
447	309.36972541267386
448	303.6906140944298
449	308.97268821044497
450	314.36383985351534
451	293.7167543868529
452	298.90354658122794
453	276.23865468026054
454	336.89444070549047
455	320.76398583703934
456	310.1032496746907
457	298.24183041708574
458	322.6101020097901
459	322.1951176914431
460	309.44817685620495
461	298.0148662837577
462	354.30655926449043
463	280.12774412263997
464	282.7867241902108
465	340.4759416330501
466	247.26593775231805
467	177.3991688092145
468	296.22071713772266
469	297.32270882432954
470	271.957872111552
471	266.198520051192
472	314.4991835740591
473	322.35694144474166
474	119.79948518615569
475	320.39564900288383
476	316.53953197661025
477	321.7237668377927
478	327.19221677045965
479	326.65375152315147
480	289.46132850653714
481	285.50097323031616
482	267.69323129008257
483	316.95467040814265
484	337.5458676167625
485	338.12399382920853
486	301.5270559309481
487	200.1032828077167
488	293.9065957097931
489	299.0471038036614
490	338.3616401405878
491	320.77756707075605
492	351.0363758697791
493	337.07602008834607
494	337.4783251020408
495	302.7425059746552
496	311.5403451274128
497	353.1018033792064
498	380.71665182352217
499	312.8860241753771
500	304.85063345982917
501	315.2864158210361
502	303.34819094075357
503	299.08271831323714
504	311.9644702618858
505	325.28170904595413
506	279.4133492630463
507	309.521378528259
508	363.8817487649425
509	323.6310350157549
510	319.45345920145246
511	301.4500541724748
512	350.6223305483674
513	336.44050387167897
514	360.93194716289895
515	317.48767840033344
516	287.7938338650977
517	326.00021077541834
518	338.6994254834131
519	279.89339724596016
520	344.33849188846204
521	306.2619809375725
522	300.4242546815545
523	411.03079346312256
524	343.3238648028065
525	306.11290424846754
526	317.0388585296951
527	339.8890101445334
528	325.3607906283447
529	323.26477281292233
530	362.6534677142856
531	348.30790179042197
532	341.86759173840125
533	342.5248867372011
534	336.8955219309994
535	345.61368760889684
536	323.43791533063205
537	333.0362309578887
